z,LO2,LO3,LnHbeta,LbHbeta,LnHalpha,LbHalpha,LNII,LSII,LFeII,L5100,fwhm_bHbeta,fwhm_OIII
0.1212885,40.7496275442,41.2155892316,40.2437756271,40.7701225577,40.5839706425,41.330966474,40.2508619209,40.1318273268,40.8745187351,43.3981009546,3463.35977012,350.585716854
0.1212987,40.8304215919,40.8342246775,40.329333331,41.2880878329,40.6579692305,41.8726751506,40.26897055,40.4415697564,41.719496839,43.6753558516,3455.04541162,404.283090288
0.121322,40.3955990809,40.5787735709,40.1110434718,40.5697452853,40.6262232822,40.9777381011,40.3529245572,40.179003049,41.2976395318,43.236351743,1767.76801982,306.236336433
0.1213797,41.1566084212,41.9278271175,40.9043880412,41.8516318763,41.250872529,42.3082297702,40.0562521014,40.6253449398,41.7021478646,43.8302475931,2625.95418776,264.948518842
0.1215297,40.2703425164,40.883880803,40.3531297196,41.1242954683,40.7991778132,41.5762170155,40.5103192511,40.1836474396,41.861683143,43.7854771286,1982.54433917,336.63862677
0.1215509,40.5237007882,41.2301419483,40.2278467769,41.3993138179,40.6531578326,41.7918272114,40.3274045924,40.3310892934,41.9435286112,43.4886548885,4163.98751053,325.21699555
0.1216474,41.1541655283,41.1421336791,40.3079915739,40.913088341,40.6343836828,41.5807898801,40.5345326355,40.6600470603,41.3068124517,43.4620084264,6523.10859408,395.729471972
0.1216643,40.7200525674,40.5955191726,40.0412976812,41.3495168222,40.401176569,41.8721750857,40.2533142483,40.3704145585,41.7957331526,43.6070050845,4854.64722372,438.655632989
0.121693,41.1549561879,41.417644772,40.5334219176,41.289254587,40.938539445,41.7162144033,40.6134825878,40.7321378431,41.3717629671,43.4200064383,12088.1670779,338.648781157
0.1217223,40.5620431968,41.3034533351,39.9632155021,41.9771742047,40.4990977232,42.4042407243,40.3261571415,40.4438518584,42.1314681326,43.8688987975,3053.63208451,306.145145916
0.1217341,40.7776226296,41.0074321313,40.2004922968,40.8656650291,40.4168621551,41.5678559059,40.187937683,40.2065133588,40.5533643013,43.3484543407,3522.04543083,247.85026094
0.1217961,40.4974558632,41.0862337586,40.1448860414,41.5584326151,40.5708352257,41.9488695159,40.0661906834,40.2920297067,41.9229231588,43.7775609875,2132.99845125,325.699840324
0.1218863,40.5536488339,41.6079323143,40.8174863375,42.112714013,41.1138458999,42.5664515943,40.9465075367,41.0510685422,41.7417288429,44.2277989479,8142.62925706,671.051454865
0.1219205,40.5323350497,40.7977787273,40.2841974107,40.8575839261,40.7307150337,41.3761348415,40.440136413,40.2772847478,40.3283137105,43.3632424464,2550.37744057,361.722531171
0.1219638,40.6035012197,40.8983362561,39.6646903148,41.1722438104,40.5924401716,41.6163537084,40.2141703028,40.3088848773,41.5619175222,43.6222462968,2296.62382747,390.318895381
0.1220035,40.4549685435,40.861188824,40.1894555142,40.9331513618,40.4414722615,41.2894163849,39.8431787415,40.0978843925,41.2157680536,43.3464706271,5081.99845164,293.427113556
0.1221209,40.6249804294,41.0978085548,40.4862122782,41.5572943956,40.8068553893,42.0286557088,40.3223397568,40.4584832889,41.0494858815,43.6909889667,2704.84169006,378.470767164
0.1221853,40.4784643598,40.8506794561,39.9216819328,40.7670081431,40.3950781368,41.3937591763,40.274839865,40.157847383,41.4556640438,43.331898703,4280.57517751,340.536566353
0.1222228,40.787971332,41.1058488896,40.7169241516,41.2273540909,41.1551407435,41.6842201028,40.8901029619,40.6807701584,41.3780894673,43.7340363806,3005.55853368,331.361870996
0.1223217,40.357179354,40.6120833226,39.8981943681,41.0573732098,40.6062406733,41.548273316,40.3187350314,40.1278837475,41.544674005,43.4926386558,1961.63971709,373.828921681
0.1223662,40.6217918503,40.7785174034,40.4010667609,40.7685093882,40.7937148311,41.3063235486,40.5384803869,40.3394025092,41.6296220847,43.4871376652,2334.32268989,299.294709151
0.1225919,40.9355966174,41.4628663308,40.2891418739,41.7538622084,40.8449899821,42.2296341502,40.5325713912,40.5794428675,42.0805550652,43.781958119,2964.23178764,269.451294121
0.1228317,41.3903797268,42.0227132825,41.1012096282,42.7762955055,41.555642425,43.0270879256,40.977220828,41.1472224768,42.3323149911,44.3493194515,12978.8106862,351.957144193
0.123169,40.207368338,40.7260277011,39.8070686003,40.7418330137,40.1846559034,41.142813522,40.0891855679,39.8782643932,41.5644281802,43.4891767206,2560.39980037,254.978228758
0.123255,40.8124853969,41.3446156194,40.6732309573,41.6753697744,41.0971992246,41.968986235,40.9056419057,40.6064967146,41.7333069786,43.7612428185,3620.56429379,336.475987905
0.1236692,40.5892255347,41.1558929146,39.9936723038,41.7834203235,40.3932599352,42.1044648022,40.2497528083,40.41697929,41.69295682,43.8419315521,10048.8970718,377.160813114
0.1238792,40.7758425336,41.3349064322,40.3275863613,41.9536950387,40.7077268718,42.4108055288,40.3951603773,40.3510992813,42.0695010709,44.1008337732,2747.76355231,236.628144884
0.1239131,41.0487810146,41.544238747,40.5783395242,41.7386059069,41.0807460261,42.1210699247,40.7922277612,40.7647018471,41.8791763763,43.9032903848,3386.9099461,334.631835102
0.123976,40.626788162,40.4925674369,40.1999366265,41.1701193548,40.688320243,41.8929431245,40.6924135886,40.3864905942,41.6553661666,43.787342348,2939.56572174,258.843204426
0.1241643,40.6832616891,41.0507925992,40.4916384041,41.3161563586,40.8676349849,41.7170596125,40.5664981622,40.3831810006,41.5101709547,43.6788622683,4815.3620962,322.340296237
0.1241674,40.5689575638,41.0399182739,40.431884041,41.1756335381,40.8540630793,41.6852791689,40.6761237073,40.4651602506,41.5858882504,43.706873625,2219.09214307,295.993393906
0.1243315,40.6599178928,41.2008915618,40.1171321572,40.9717107398,40.7239356248,41.6389496549,40.401767893,40.3751859775,41.3220533192,43.5162724924,2233.7320425,233.193832517
0.1244038,40.6090415446,41.3011686504,40.2140183586,41.1603479232,40.6307071447,41.7100688368,40.604015512,40.3122541525,41.8057534106,43.6315788772,3782.03261185,323.756898156
0.1244328,40.2370874689,40.6622573819,39.8896782679,40.8176537338,40.353136997,41.3635630009,40.1269661245,39.9910132548,41.3559639145,43.4241964867,3049.99616984,223.75085065
0.1244406,40.2242786491,40.6580145131,39.689963505,40.821204104,40.0869117573,41.1825713981,40.0491533741,39.9624131289,41.3824674702,43.3919446528,3853.2013581,269.544684177
0.1244479,40.7690288045,41.4739243817,40.7445133922,42.4537383547,41.079945452,42.8198931041,40.8916017089,40.8578868452,42.1454902184,44.1654313211,8432.13418047,405.794046947
0.124493,40.4329969599,40.8670429663,39.9672923266,41.6786538725,40.5531723362,42.0525950995,39.7109494962,40.066677989,41.9450423694,43.7110392853,3054.79359565,359.368296002
0.1244964,40.8229017593,41.4558111983,40.4789046412,41.6741451026,40.943301942,42.0780769556,40.7714137614,40.645219112,41.5876367489,43.7459282046,2430.60376573,399.111599183
0.1245274,40.7443558425,41.4909195813,40.3438490325,42.1708616482,40.8415881523,42.6326428397,40.2922483454,40.5804733496,42.1696268784,44.0155921941,4108.0636301,378.694211995
0.1245558,41.0275667482,41.5650841024,40.5327328356,40.6437322863,40.8518176733,41.5310555889,40.8652361756,40.7092887945,41.4458228283,43.659602798,2766.55014258,440.150089425
0.124584,41.2169238122,41.3119517381,40.5063144009,41.1924248914,40.8054999527,41.7030949075,40.7937970971,40.8479251032,41.5159623837,43.6109269468,2744.60800257,420.667552111
0.1248446,40.6755256779,41.1370703216,39.7400772229,41.3587777455,41.1309394179,41.665594198,40.7597968557,40.5193667811,41.9104539641,43.8436472123,1135.24254774,248.819286583
0.1249921,40.8372283392,40.9789830264,40.1925089686,41.0105457232,40.6651414732,41.4131702025,40.3631984758,40.406404264,40.2795548682,43.3816474188,5237.22986954,250.419155609
0.1250467,41.0890562235,41.5734386187,40.9047891072,41.7763485415,41.4428570194,42.2334418537,41.1679981936,40.9913861132,41.7143709562,43.9367763472,5873.17785299,289.318709487
0.1252944,40.6145255156,41.0147314101,40.1505479987,41.2831264945,40.4389327285,41.8171311583,40.2851327159,40.2795973002,41.4149938474,43.6263029907,4960.65167221,476.55894795
0.1253148,40.4032333037,41.1723019148,40.246722346,39.908466666,40.6768194317,40.7582382824,40.58316831,40.4333432795,40.0981196099,43.4150226067,2551.80127186,402.281351633
0.1254514,40.57751589,40.9347742516,40.383273096,41.5092365405,40.7254708685,41.8761060885,40.3758724185,40.3617460706,41.7798106073,43.8020014157,3204.86809648,292.262499653
0.1255059,40.6632291717,41.1711296475,40.3533180702,41.195122673,40.7366903675,41.637950554,40.4568852415,40.3847047092,40.860784908,43.5092899999,11182.4609208,428.230212162
0.1256552,40.6512710612,40.9072603515,39.8131933825,41.2653883719,40.4915954278,41.6671751546,39.9709859925,40.0746932272,41.4931516306,43.5103842132,2981.0900477,261.106823145
0.125678,40.6447457673,40.920775287,40.2547461235,41.1389818841,40.6253663701,41.5982702271,40.3420665377,40.3294087036,41.0118726232,43.4218112369,3881.60242985,287.749545556
0.1258254,40.3217853024,40.9622791115,40.4001517657,40.9719499467,40.7918946318,41.3909221166,40.6594422902,40.2557948985,41.5790496484,43.4987524333,1856.74873227,469.358952285
0.1259352,40.3960503495,40.9615733755,40.1402342546,40.7669444578,40.6267995042,41.3609297244,40.5628893389,40.2566354543,41.4907315806,43.3723668113,3031.11328615,465.002553581
0.1259392,40.3851855742,40.6571004558,40.0819153017,40.8038874545,40.469058068,41.3201585881,40.2476871145,40.0998426097,41.009928602,43.5133266726,6111.0622942,295.356308513
0.1259743,40.5307928239,40.7937381309,40.0179238181,40.7675230407,40.4751964289,41.452506336,40.4231791642,40.3383562777,41.4399530903,43.3826308359,3075.11345653,327.823389018
0.1261385,41.4388259518,41.6966023011,41.1217369367,41.7877067963,41.4332382916,42.1906823048,40.9278166592,41.0366689179,41.7341510986,43.8044829649,2665.20452873,313.339048133
0.1261915,40.7643672062,41.1846947121,40.3509242345,41.1017691196,40.5291803114,41.6382438889,40.430538982,40.3959608458,41.325309142,43.6140833591,3646.53927366,340.656450929
0.1262366,40.689625756,40.9350034778,40.4019216137,41.0319008986,40.8526228208,41.4770294425,40.718646131,40.4332714445,41.6289032119,43.5751943611,3658.77194752,342.982119017
0.1266571,40.9430068441,42.0183995848,40.7292846202,42.6425882867,40.9377779696,43.0402238725,40.1013878915,41.089770653,42.3056230182,44.353683925,4310.78854793,487.435237097
0.1267051,40.3064320803,40.7419668694,39.4559964217,40.8668724853,40.1077786968,41.3655226126,39.9743674993,39.9549666398,41.1166981961,43.3728612957,4868.48983899,292.351258696
0.1267061,40.3156804732,40.766156303,39.9662084654,40.9665006383,40.3758918833,41.4492070693,40.233610865,40.090133386,41.6026506719,43.5472101374,2560.94918468,307.096434567
0.1267441,40.6563517542,41.0569812889,40.3042968613,41.1156285459,40.72913927,41.504513662,40.5179808474,40.3749761727,41.7740206217,43.5479379423,2588.25173353,299.102110022
0.1268424,40.4845254638,41.4769838906,40.5834177551,41.7484974492,40.7686413526,42.1356767567,40.0412494794,40.3954196516,41.5169383635,43.7459852536,3163.26157861,446.636541213
0.1269724,40.6780468879,41.2796195672,40.2734309293,41.419849321,40.5788343305,41.8418063572,39.96898591,40.2137924289,41.6719127692,43.350689973,4643.65922638,216.840619907
0.1269882,40.9241268261,41.3204268022,40.2493046835,42.4330747308,41.004342095,42.8601063985,40.811777331,41.0798499219,42.3537319917,44.14386507,7118.42807771,498.15132897
0.1270363,40.422671481,40.7798434952,39.8736179352,40.8599325579,40.4517180974,41.2805204038,40.3297996437,40.1502765537,41.7838776195,43.4280777455,3048.79218118,283.953075521
0.1270741,41.1205786835,41.1296992701,40.475830439,41.8100173778,40.9578545738,42.1658549162,40.9256646521,40.9334445351,41.7659603139,43.84408051,9567.48427763,640.541795069
0.1271069,41.0530052757,41.4179886808,40.2483150683,41.5307997151,40.7421461939,42.0066361019,40.6414986078,40.5562470376,41.3885175424,43.7570748312,4252.28512221,370.653532104
0.1271412,40.7862414827,41.0671071161,40.3937801597,40.7035410773,40.8491698954,41.3900030218,40.6597631342,40.5316026106,41.4542987834,43.4042141319,2351.26955795,266.710120065
0.1272996,40.5317852561,40.8863499053,39.8275936208,40.9406488216,40.4444736349,41.3288189236,40.2009018898,40.1332399565,41.5963999869,43.351385228,4648.19952212,235.964905279
0.1274334,40.6602150057,40.6887914678,40.2277282997,40.86481767,40.6470539933,41.3194794378,40.3099539498,40.2379563403,41.1640409623,43.3205922648,4007.89837256,208.905247951
0.1274911,40.5904661258,41.2332058566,40.0732382889,41.2641952892,40.5661150884,41.6780900681,40.1576186746,40.2420567663,41.8032210018,43.4498496329,1890.10080322,325.029802337
0.127737,40.5726645833,41.114287105,40.2597091263,41.3197155757,40.674650978,41.8771202304,40.4525975158,40.3657027432,41.7903553027,43.7335374351,3729.21979274,407.788882269
0.1279814,40.9289581797,41.3947630103,40.3377291286,41.7354500622,40.7137016419,41.940766905,40.090897267,40.3728509826,41.8979261051,43.6399830799,10379.5654332,249.465036094
0.1280636,40.3453253452,40.7686705398,39.9169009834,40.9697234363,40.3790687868,41.4848546315,40.2748247518,40.1087511015,41.5350559621,43.5372086503,3138.65742903,315.319278774
0.12813,40.8135428298,41.2444707247,40.3779344613,41.0571339722,40.661498224,41.4835525267,40.7092833302,40.5071176002,40.9221410871,43.5157324231,12477.847241,551.552944348
0.1282613,40.7170515995,41.3763583544,40.3853358458,41.3687282095,40.7668097345,41.7314463625,40.2359708323,40.3252601141,41.4407850062,43.5677433676,1936.38693906,333.812250435
0.1283336,40.4480348376,40.9033511365,39.7477118059,41.0465447065,39.9728929311,41.3411233443,39.9796009706,40.0183752956,41.3275461412,43.4727885024,10800.4683042,240.047083646
0.1283892,40.4167153544,41.0506556526,39.6379048678,40.9082620812,40.4445405695,41.5903825835,40.1685438154,40.1778292251,41.294430209,43.6373246182,2253.89740393,361.239762545
0.1283995,40.4442613137,41.1755322391,40.46572555,41.2612171131,40.6414361592,41.5544908437,40.2040264662,40.2375765561,41.470636553,43.5199217881,2141.01383353,403.180210597
0.1284721,40.6021429711,41.3139558787,40.0577729186,40.8631523517,40.1981286379,41.4306732883,40.2029926446,40.1545089785,41.1363097717,43.3672539684,2296.34045725,299.504946741
0.1284863,40.5448260933,41.1972140764,39.9032278815,41.2988098131,40.5304394712,41.6936747241,40.3100396437,40.1483599686,41.5609383214,43.6454938783,5587.61849134,272.956620109
0.1284947,40.1594434648,40.3519214425,39.5335248213,40.6970544145,40.1806872308,41.1466324752,40.1233172041,39.8318899166,41.1001391327,43.5854642495,1541.39725355,255.398726861
0.1285276,40.4488815825,40.558437652,39.8505040611,40.2820444744,40.1685346817,41.1279680363,40.0385652644,39.9214357639,40.5004025603,43.3675883383,2982.06250945,284.808890751
0.1285761,40.6947617203,41.1264976713,40.054961271,41.2485524835,40.4822077557,41.7952550646,40.4706523798,40.3977743785,41.5057057397,43.6286682076,3367.44348097,322.478171452
0.1287754,40.7478235975,41.1871707587,40.0792418932,41.4342790372,40.5204675683,41.8879019252,40.5385040728,40.5420998679,41.7892554724,43.7227181436,7199.60359801,454.011538563
0.1288583,40.6181900362,41.0197498191,40.335216147,41.0012973851,40.6452197993,41.3845508467,40.3828923325,40.3445467703,40.0064263522,43.3365315968,2547.10588071,313.154863448
0.1289001,40.3768258401,41.1800799533,40.2927743671,41.6362390484,40.7737328992,42.0948099906,39.8055974035,40.1407712181,41.73620534,43.7074225151,5510.99773258,275.453100389
0.1289164,41.7761248182,42.3221984391,41.1595832766,41.6344153828,41.3716296232,42.1830562209,40.8286262715,41.0275088573,41.6174466877,43.7369855192,4016.49274629,248.586163305
0.1289209,41.4757245333,41.6421411951,40.670257811,40.8372559109,40.9537237356,41.6451181072,40.7523186143,40.8963892832,41.6021132653,43.5913621781,2041.65000454,426.789676844
0.1289681,41.1241745977,41.7373767333,40.4601068454,41.6867003454,41.0656535428,42.1904967376,40.684315604,40.6743355864,41.5331054115,43.610980528,2529.27606139,283.660357496
0.1290661,40.5845190038,40.7333558116,40.2946989315,40.5758460917,40.6671479196,41.2425232885,40.4142427666,40.2936073995,40.354637168,43.4111107212,3008.72565239,260.234042926
0.1291815,40.3948887079,40.9960889027,39.8384507483,40.9709967196,40.3011274933,41.4336509173,40.0892174734,40.0939621531,41.6094732872,43.4899832316,3208.68355293,316.37337641
0.1291917,40.1613163774,40.5844787376,39.3796755135,41.0441573669,40.0202535569,41.3633861957,39.8103090983,39.7205179065,41.6007510515,43.3861034442,1357.97368579,197.009929298
0.1293512,40.4730512561,40.8236075763,39.8727338707,40.7482673943,40.4369608574,41.2802113653,40.2954379345,40.0811272271,41.380760958,43.4407753022,2210.11081791,254.243193849
0.1294967,40.6928408503,41.1543765884,40.0014307718,41.1234977496,40.460595263,41.6166445174,40.2009740374,40.2153671563,41.5095238494,43.5165997908,5481.30328262,272.857112059
0.1295026,40.4159172622,40.7989474005,39.6606848617,40.7406784138,40.2689964779,41.2950214335,40.2438694797,40.1078335392,41.5673960377,43.6532250551,3929.72346515,269.445236809
0.1295107,41.1136180423,41.6637319658,40.6784816619,41.3839243069,41.1399254663,41.8580855995,40.9068580728,40.8302907628,41.3367918736,43.648019615,5063.66458722,371.440526974
