LO3,LO3/LO2,LfeII/LbHbeta,fwhm_bHbeta,LNII/LnHalpha,LSII/LnHalpha,LO3/LnHbeta,fwhm_OIII
41.1475386125,0.54151779,0.1426981213,3744.84708228,-0.4097833618,-0.1898381009,0.8803095463,295.737838786
41.2713281554,0.5222860952,0.9528256183,2337.9828076,-0.2550412758,-0.5766035519,0.4266334003,651.960856883
41.4682047502,0.4785997797,0.0682810473,2826.22153279,-0.1935093254,-0.252371194,0.9729944131,539.608221957
41.4110807771,0.6767688854,0.0474533127,2382.48128551,-0.9112377075,-0.3924147559,0.8914944377,410.703221903
41.7660464942,0.8121217453,-0.5498387259,5480.61526209,-0.5922597555,-0.4217091997,1.4322976869,323.829635869
42.1974015908,0.361968968,-1.7091300862,6696.18657404,-1.3417066006,-0.2642293472,0.9509247552,449.825541219
42.8485106182,0.9848235709,-1.4959256574,8105.75870222,-0.4296137364,-0.2298295632,0.9353311723,617.790552023
41.4831637213,0.2131693471,-0.0495801123,7663.86731147,-0.1637035346,-0.0557533518,0.7308074746,347.073237561
41.0835347249,0.3383555294,0.5559045448,2307.74058523,-0.3029076701,-0.2729241712,0.7389490356,229.432706869
41.4460673309,0.2738993251,0.3705503389,2639.19402146,-0.6158367415,-0.4888209011,0.8554432277,331.63121176
42.1761133981,0.6399918832,-0.2907439186,8463.19892199,-0.8914315013,-0.4434527536,0.9128276279,471.395398384
41.1668638605,0.4144139241,0.3186350149,4262.3669202,-0.2568653356,-0.356520076,0.8846818532,331.67038717
41.4198172559,0.1632625159,0.4226293077,5359.3560571,-0.2535781456,-0.3176510962,0.6104256502,295.93580004
41.2320233843,0.6778108448,0.3662501097,3866.73284876,-0.1843292685,-0.1953657583,1.4296081585,461.84279727
41.1434940831,0.2682202786,0.2491267293,2720.27425196,-0.4088111354,-0.4223302369,0.7923620423,327.106553275
41.0900247309,0.6340159237,-0.1589333671,3892.17212862,-0.9104678324,-0.3513521494,0.9697799272,416.610069865
42.467076407,1.0462489177,-0.6130039281,6839.51349355,-0.159463924,0.1221897297,1.0245103687,616.437027408
41.1359164222,0.236940301,-0.1347345087,11822.9186145,-0.2528256405,-0.5992752522,1.0495068405,451.503509751
41.3379547777,0.2575114382,-1.5886893324,5583.60758075,-0.257702182,-0.5292694241,0.5377312459,552.849820029
41.7389777851,0.463005998,0.6673456855,2058.08629946,-0.2881732081,-0.4142702697,0.6731417914,468.822890186
41.8510291935,0.4953155709,0.2790303788,6253.27703654,0.0128783248,-0.1923013207,1.2531851811,372.526114672
41.6378002182,0.5693154425,-0.8647538555,9986.27662266,0.0127519185,-0.2234830768,1.2977629888,351.66266642
41.4729772321,0.319731835,0.6831927183,2926.44736717,-0.3285997956,-0.4310930673,0.5162437555,329.550764774
41.5901403134,0.0428026361,0.3434839959,6621.62963177,-0.2181160217,-0.3854788217,0.5895025247,381.730572032
41.366908276,0.3343262833,-1.2933259051,4525.14213415,-0.3752127048,-0.2657626117,1.1479880826,297.392649802
41.2555108063,0.5553559755,-0.6408670645,10917.4779498,-0.1307843238,-0.1414957079,0.9996629837,346.719720105
41.6237239966,0.7832057353,0.4421539947,4772.62956032,-0.2120541313,-0.2429082615,1.1053227505,463.611343622
41.5599727671,0.7053426078,0.2318861798,3622.92228373,-0.1456869348,-0.4238086188,1.1252637934,469.166729448
41.3071747554,0.4091549287,-0.041169233,3769.01082279,-0.645809078,-0.4189037989,1.1605466478,338.808072927
41.9007487822,0.4416991299,-0.6376633684,4040.81613707,-0.0890795264,-0.2903971346,0.7961468266,598.121825755
41.6111157998,0.3358045791,0.057888829,5717.30160711,-0.3519444502,-0.5676624417,0.6478057198,435.616748933
41.8192896017,0.6551235719,-0.326798229,5347.01480987,-0.4241155664,-0.3465113189,0.7138633574,751.83296941
41.0665394242,0.5194233149,0.0523702797,3029.82500987,-0.4473074193,-0.4695666716,0.8873731287,275.03400222
42.0445802188,0.4076045781,0.6184463909,3545.29053878,-0.4483194655,-0.4230205948,1.0201112102,389.972215529
40.8842090292,-0.0193721242,0.6804782607,2397.98913037,-0.4557712711,-0.4047393004,0.6514163347,271.349763629
41.2844094154,0.0860844513,-0.0389020581,6590.93332817,-0.2081323063,-0.2768208559,0.7891395405,525.630882441
41.5825622355,0.5312295421,0.0164146821,3003.7641506,-0.4751830627,-0.3206678656,0.833228892,463.679826748
41.1720226541,0.1382362469,0.2851244985,3467.82933894,-0.1313751318,-0.4175352657,0.4835851079,371.02761065
41.6125994672,0.7652414389,-0.1758782883,6746.59647045,-0.2748488579,-0.2591213423,0.876894672,366.557508397
41.1269938701,0.4129408843,0.1787196766,7180.21583775,-0.5141587357,-0.206838865,0.7728497945,332.072036428
41.6124108419,0.6589020581,-0.4733594719,3830.856795,-0.1240032383,-0.0501079238,1.0464303021,335.88112439
41.5908101751,0.5407132022,-0.0210781368,13069.774121,-0.5550046672,-0.5756882065,0.6370363003,472.906495542
41.6207205349,0.3050971081,-0.8854891464,4335.51177677,-0.1973858702,-0.4129062121,0.4409534301,455.009382842
41.24591618,0.3213730843,-0.2202185975,7365.82566421,-0.2242658391,-0.4931443765,0.5813861565,402.201005703
41.2979072668,0.5347306549,0.4230221095,2817.30783932,-0.0348152486,-0.2757477019,1.3546833421,524.230081053
41.4651891737,0.7355860185,-0.3738534685,8230.17617808,-0.1803935517,-0.5755596047,0.7429204036,432.499183183
41.8138561816,0.5752239067,-0.2709095798,5655.01523098,-0.7149299616,-0.2487588664,1.053175158,540.68668724
41.6564400428,0.3405564919,0.4610461263,3045.40705249,-0.3002418802,-0.5140691599,0.498700875,463.161188836
41.3953404415,0.4563661088,0.3111655156,6853.79539359,-0.353151885,-0.5401866703,0.6447958969,504.512070516
42.0306496099,0.8743865229,-0.2582334491,9779.94769177,-0.6600643512,-0.5031072883,1.0067466036,507.596745524
41.4808844733,0.8503701075,-0.2177480167,6075.31233185,-0.5227939921,-0.7561224078,0.9847658684,410.595382935
41.7963976377,0.3749579818,-0.4065291245,10110.7771441,0.0323772084,-0.1074429277,0.9636217806,480.406820074
41.5993498419,0.612243485,-0.7716348082,7364.61985459,-0.0243932127,-0.2182992886,1.3472408259,480.748941323
41.4150830276,0.6344829423,0.2232832246,3502.35527637,-0.1822583372,-0.372352182,0.9067566211,344.217288032
42.1242505926,0.4288595585,-0.2711230694,7992.62703423,-0.4527699416,-0.6048050644,0.7210391055,385.918467598
41.2181741672,0.7209499533,-0.2054365882,7899.00195744,-0.6790988649,-0.6900379464,1.0707400156,399.519980919
41.5723037661,0.4549732326,0.230550691,3692.1372822,-0.0353279037,-0.3480883738,1.0071254253,464.432336298
41.2146769704,0.259957415,0.1924910539,11269.2329481,-0.1223152766,-0.0231982473,0.5466528488,756.002145583
42.2963509128,0.9216794432,-0.9148536394,10521.2585028,-0.950474418,-0.3363290121,0.79948204,562.273369497
41.5928177935,0.7305841324,-0.56883121,6513.13919434,-0.1359126626,-0.5974514234,0.8723152655,609.816328254
41.9143765184,0.5483492172,0.1658722853,10083.3772059,-0.0114239254,-0.0304728711,0.9702440634,535.044076491
41.4086564548,0.4968943792,0.6868252167,2089.03433994,-0.2163933761,-0.444796405,0.9452185871,475.530375071
41.2951128308,0.3096560937,0.5155453263,3257.76877656,-0.3655847909,-0.2434205098,0.987979596,289.045230066
41.8076166233,0.6024353277,-0.0849539029,3118.37242024,-0.3782603583,-0.6656696986,0.8202084637,510.044845334
41.9224507911,0.3803014846,-1.1420593933,10205.9391292,-0.0122609894,0.0121118687,0.964304166,501.421650467
41.9647068341,0.4989086821,-0.1528225151,2916.61516407,-1.1162632347,-0.4045884224,0.8621188406,469.244142963
41.8355095357,0.5223501882,0.0574691549,3105.14785325,-0.5351034743,-0.5704932226,0.8004158287,658.087832315
42.275738556,0.648249996,-0.4203720138,4269.83759456,-0.2658467011,-0.5591591191,0.6570774463,742.423981102
42.0596778218,0.6484340944,-0.3510567624,7677.0363644,-0.1301542292,-0.186925295,1.1374610814,331.717933217
41.9886252567,0.4272981688,-0.1587902351,12700.4742837,-0.2423461137,-0.3137602011,0.9864957132,530.734783809
41.6507342846,0.9420450765,0.1170196904,7171.73461272,-0.1231635804,-0.3489291736,1.2608698998,580.872412384
41.5599004417,0.3383272934,0.3085461647,3410.64860461,-0.5355446936,-0.4949752362,0.6543168622,401.990540892
40.9365132612,0.2848020054,0.3309666922,2722.77235293,-0.3589710068,-0.4795171712,0.658248318,589.228122072
41.292848428,0.5388196761,-0.3099937713,4883.1777728,-0.5640686585,-0.026914852,1.0155156376,600.956097948
41.1965211193,0.3469176326,0.1841426274,3196.71540185,-0.4772825026,-0.457344652,0.6960694711,378.221181903
41.4681397394,0.5793898008,0.5002246459,2271.8957302,-0.3181390231,-0.5465589066,0.8388990325,382.524135822
41.6513157717,0.7903608693,0.1925008705,3467.63579668,-0.6842060509,-0.4222105043,1.0041654456,323.950335819
42.1107640402,0.4259898288,-0.9670682716,3524.2240461,-0.1521559514,-0.1560794702,1.0979724029,299.530087308
41.5596144511,0.6664324993,-0.0148140325,3667.23003935,-0.226230994,-0.2897905486,0.7422999555,543.618150711
42.2747216646,0.5296747451,-0.5585109143,6489.21867975,-0.7461544281,-0.4818147515,0.9025324372,321.39406285
41.4222069376,0.6594022656,-0.0042211429,6338.0000889,-0.4037091659,-0.3158572442,0.7420305171,556.90817497
41.2781288268,0.1582481893,0.0797915739,4361.81069866,-0.5864937938,-0.3935977562,0.6365479534,351.245691437
41.5277331468,0.5123336893,0.4601712557,3327.45627655,-0.2840658217,-0.4402786738,0.6907460168,418.126211767
41.4158975818,0.3469407418,0.4770457517,3931.66772628,-0.1429316536,-0.3570056179,0.9116128237,342.472756669
41.6180947864,0.1761221614,0.1609014689,2742.97826803,-0.2367966783,-0.4873429964,0.4737383402,359.889583976
41.742768633,0.8435034127,0.1677974812,3672.05909802,-0.5616422531,-0.4199319888,1.0760489268,369.394705254
41.5778357866,0.3827654033,-1.3911979238,7212.55976747,-0.2269815898,-0.2061234021,0.8968249243,468.530839975
41.5757791831,0.560828588,-0.063956091,4459.81079618,-0.2061276744,-0.2940621149,0.913256191,511.300217492
41.9211043744,0.7757924856,-0.4104532986,6801.48541099,-0.3573260943,-0.2069055333,1.2326524916,364.90469868
41.397993196,0.4311082225,0.4091295247,4958.17625315,-0.0132810343,-0.0889813639,1.1104846865,440.507495284
41.5141634774,0.5034433405,0.1344701605,8722.26352962,0.0365054631,-0.1335452901,1.0210883551,270.933689505
42.0736776114,0.6708780527,-0.1903064254,9580.8886517,-0.4883970907,-0.4101595005,0.9901872792,434.378381154
41.944266782,0.4880137517,-0.2798569883,2916.21207521,-0.4522939307,-0.3467563567,0.9228438946,302.387802106
41.4794909309,0.5954734988,0.1124984634,5548.03936969,-0.1756160544,-0.2796528784,1.0590896834,517.662504936
42.0850852238,0.3674251749,0.0957237652,7394.81365795,-0.2409130984,-0.3639010575,0.7297430059,404.008658751
41.8030944247,0.4982976495,0.1706004189,6138.67614747,-0.0148895431,-0.2329692092,0.9278064768,430.344875186
41.5419380069,0.5488630408,0.0487537403,6636.31758707,-0.1190200556,0.0849531552,0.5853546509,618.010027505
41.8572242335,0.584758551,-0.1811088412,9117.34435235,-0.1952222791,-0.2870946568,1.0060577979,409.563485632
41.7439467033,0.6088806755,0.3267133886,2092.00353158,-0.2715598017,-0.3856024506,0.8927444582,440.357831204
41.7337903937,0.4548772618,0.1178070656,8467.00672104,-0.5311367361,-0.3214002955,1.0231631372,328.851234626
41.7696950799,0.7278872623,-0.0833487896,5045.44235813,-0.454476301,-0.6147470612,0.7982116998,534.525965364
41.6395322437,0.496307045,-0.1644986749,4564.00461158,-0.4992566036,-0.3724226541,0.6635431041,422.234758009
41.6667775763,0.3621857054,-1.1301536821,4174.50836342,-0.5246549537,-0.2244610627,0.8541030471,354.941127177
41.5443320612,0.4620237387,0.3986745022,3941.15584085,-0.1128892218,-0.265143603,1.002232322,400.007228615
40.9884489671,0.1420049419,-0.0377252974,8926.50577492,-0.2967407709,-0.37414375,0.4926955551,342.350752941
42.2075391088,0.383016258,-1.2935866245,12075.6030548,-0.6140025236,-0.4621670854,1.0100250664,451.579582797
41.3776619506,0.624067965,0.8462116944,1716.85237155,-0.0298528698,-0.2797037681,0.8837629413,321.194067728
42.0229994125,0.724884435,0.0576382074,7234.87789418,-0.2096214159,-0.491487141,0.8695725636,671.033269211
41.5667037863,0.5490665803,0.2272238353,2765.98268222,-0.0337852373,-0.4522286387,1.4910203254,712.193333417
40.8787585427,0.3041745589,0.4070371845,2402.37046233,-0.2134483758,-0.3505585553,0.4322193883,341.984488268
41.4403012234,0.3369154566,-0.579861323,5270.19061413,-0.4846939911,-0.3081398061,0.9264966791,391.333395787
41.271016116,0.2429281972,0.4743404395,2937.40924551,-0.205496982,-0.4295846676,0.5730275985,299.937177683
41.6430424361,0.5293338216,0.2516131544,5196.54748843,-0.5710710941,-0.5422132437,0.8058543374,598.26945687
41.3318239382,0.3037742535,0.4377473425,5021.95255069,-0.1845557957,-0.2246912151,0.7154227611,446.010355556
41.2947771928,0.1637474528,-0.3473598688,9032.17328227,-0.2497587192,-0.2699694552,0.6406436985,315.088952756
41.3357921644,0.5483110598,0.2175506543,3457.10108524,-0.2595566251,0.2707955579,1.0878124414,373.710329195
42.134683472,0.6088635087,-0.1966262823,4694.52350796,-0.5200641008,-0.3373061423,0.7329144556,480.038875047
41.625819013,0.4829285862,0.3632015734,7467.93727796,-0.4534354994,-0.3923320744,0.7753916925,405.30959799
41.4700476018,0.3372208893,0.7664612528,1895.45057952,-0.2283018425,-0.4293124016,0.4759832435,603.759514218
41.4559301043,0.3824428872,0.5325883102,3435.06084019,-0.271062701,-0.4760042644,0.6944387537,305.332490878
42.1956641441,0.4222082628,-0.1835125498,12764.8669045,-0.6009688374,-0.3749453664,0.963989475,325.569029217
41.6570657668,0.4647754633,0.5184772583,4095.61055786,-0.0119560655,-0.0376726498,1.2032683933,630.839711084
41.884043176,0.2769650931,0.5488594952,3420.45087468,-0.3755169833,0.003364528,0.9126484222,622.809059327
41.7714001091,0.8329251833,-0.3306408339,6128.66338328,-0.5634447616,0.101067626,1.111160439,442.097463211
41.7063722385,0.5880778421,0.1386453549,2433.09836876,-0.5579794474,-0.4150056937,0.9219687418,367.692098772
41.4745944942,0.4078665602,0.5065073859,4523.68527334,-0.2141756436,-0.3887666971,0.6889174675,318.670347932
42.5977751555,0.5666935207,-0.4880750937,9471.68886415,-0.7534063161,-0.3372236925,1.000444388,558.037158147
42.2275557384,0.4118059053,0.4898057536,4189.72494268,-0.143275646,-0.026651421,1.2187492665,384.677607152
42.0336830498,0.6775633991,0.1559659355,2531.46435042,-0.8380657359,-0.4914376983,1.0143183921,322.619049103
41.3690328378,0.2620362699,-0.06984068,2438.47019312,-0.6792513172,-0.3627201415,0.8765550892,355.784117216
41.4862175669,0.5037010915,0.2534333378,2959.04856802,-0.0098244777,-0.0401430004,1.2523299979,394.5162621
41.7836409339,0.6746890248,-0.0047318562,7621.35178528,-0.3036734458,-0.3615446823,0.9546001712,482.020547273
41.4622630639,0.5193881575,-0.1087772811,4134.27098713,0.0128813192,-0.2120700221,1.03393416,322.759421589
41.8953785804,0.4543466416,0.7831721673,2957.00108426,-0.208602345,-0.3084759206,0.7453681507,512.349884816
41.78791852,0.5898771002,0.0670119168,7095.79823855,-0.6273658723,-0.2836492671,1.0680039951,314.303430055
41.2809024435,0.3150910017,0.3223492157,3572.79127333,-0.1709730543,-0.5744203599,0.3906107398,403.291412296
41.2862283112,0.4324616967,-0.5692879544,5260.96988518,-0.6368654556,-0.343533561,1.2882019506,373.006183635
41.4358471682,0.2751331347,-1.1115245232,9418.25431566,-0.2931436115,-0.2580708996,0.7853472698,337.577661597
41.4792995795,0.481335665,0.3718300939,2917.30459991,-0.2881022534,-0.3646888701,1.1248852862,350.450546091
41.6402638781,0.6830452972,0.0454777909,5577.7209418,-0.2763568358,-0.3009060315,0.7705244694,697.524440711
41.3776397413,0.3308532381,0.571069725,4666.92209343,-0.09654784,-0.363574972,0.8400720479,460.911053315
41.4447685185,0.4111783422,0.0214174471,3494.26144732,-0.3602846497,-0.3338229055,0.5572891735,470.636856582
41.5225076089,0.1870607179,0.3526935685,7852.19604764,-0.1530433509,-0.276448571,0.8972540414,386.720222179
41.9113551759,0.5700857427,0.1587331015,3221.3025829,-0.5716221969,-0.6247660764,0.6178086512,595.827466759
41.6429750223,0.4849778117,0.4570989125,2593.22034138,0.0120194968,-0.0592944061,0.9872549482,565.98239693
41.6600243952,0.4529547147,0.6265673697,5279.54474723,-0.4039039075,-0.3934408635,0.6839879603,401.872690573
41.3637931631,0.4303214565,-0.0004744387,5232.1238537,-0.2542081018,-0.1025121002,1.2713961533,259.802498948
42.0347563846,0.3505696019,-1.2340439122,11002.443184,-0.2036082077,-0.3152924676,0.8708454594,405.208991502
41.3396250199,0.1065908437,0.6560444284,2458.02025288,-0.2437953297,-0.5283678725,0.4803297109,301.728248946
41.5050421382,0.4745955981,0.4606311723,3417.81340026,-0.6289444615,-0.2076187132,1.0329750169,303.194541628
41.8441681793,0.6169080146,-1.0962592629,2266.42348622,-0.5302010264,-0.3139279698,1.0700852225,292.382078781
41.4654108381,0.7044780982,0.005721048,5913.56344851,-0.5118875639,-0.2334901338,1.0408231856,589.856365819
41.5348227346,0.5194726145,-0.065034599,4335.96565397,-0.0845830907,-0.0299091728,0.8726904324,394.416669373
41.8148260804,0.4350471646,0.1199069005,2655.70485748,-0.0316282378,-0.1175989903,1.0956145019,416.664714534
41.4959346525,0.516947163,0.4301549976,2606.27885066,-0.3246204992,-0.3715139715,0.7242279782,296.686948217
41.3024047322,0.3790601032,-0.5619202675,11590.0112665,-0.2535151899,-0.5517361508,0.5352256659,314.797667265
41.8910616212,0.4509462917,0.331355593,5264.579976,-0.5211874951,-0.4334694234,0.8416958653,422.820901884
41.5054045741,0.3475313491,-0.0361690039,4145.14668247,-0.2943124869,-0.2985784977,0.7036389058,323.330785555
41.6479416169,0.6736326555,-0.3011229737,9334.97176763,-0.8792886545,-0.2445412001,0.78256661,427.536565017
42.0136778565,0.5833095041,0.2818297111,2618.00027497,-0.2304424716,-0.2951727204,0.9920842685,410.854148353
41.0987072499,0.4481299149,0.163305831,2624.38551866,-0.7414883569,-0.4236610252,0.7466384934,304.247829671
42.1547178777,0.7464606298,-0.4939706438,11948.6821243,-0.1096036938,-0.2975142077,0.9097054868,652.190367956
41.5099316463,0.2534531053,0.1283374449,4384.41034644,-0.2282234328,-0.2889405679,0.9364547754,319.502226022
41.6857197906,0.6539917731,0.0220988708,4643.57420789,-0.2836868288,-0.5036203752,0.5656513714,599.932881762
41.3445827377,0.3098537611,0.460212612,4100.81897004,-0.0315914034,-0.0511186636,1.2767655008,370.525441878
41.6806173518,0.6832561186,0.0888957219,3420.57672109,-0.2926113449,-0.7364064527,0.4743824006,735.410380131
41.6452555222,0.8213000373,-0.0233097118,8298.76657718,-0.1952984907,-0.1481510775,1.0526184303,400.628337844
41.2768407321,0.3102203901,0.2172610014,3494.04134373,-0.465378123,0.0607088626,0.705147029,326.548077019
41.624647589,0.6380909292,0.3577864541,2918.62096222,-0.0170040124,-0.5409891902,0.7450328045,372.145907913
41.8914309128,0.5737704118,0.4228199432,3207.95273887,-0.6018890464,-0.3941809052,0.8659832608,404.332448184
42.3402284687,0.6864263893,-1.3486442186,9762.65368963,-0.8084785336,-0.4851817976,0.9973960442,331.858292151
41.6642056067,0.7548699377,0.7358175059,2003.31375281,-0.3127164457,-0.0158832296,1.140436423,554.089035847
41.7593369482,0.8380861827,0.1253359215,5030.0148875,-0.0669481779,-0.2047289736,1.3462273011,437.659052701
41.7221472381,0.4113870045,0.3054565539,2527.62713101,-0.3518736691,-0.6071462194,0.7857324658,698.237513411
41.7134327191,0.4343792955,0.4493574634,2342.08858363,-0.2364346026,-0.5995690884,0.4208345146,563.562597859
41.449787672,0.2959278825,0.5457051086,4178.58989722,-0.0900937279,-0.2243853454,1.1301524198,319.086352212
41.3193583457,0.2239674837,0.6154665343,4050.40546863,-0.3402431103,-0.4558861073,0.5290234451,298.090099935
41.6513161088,0.4170138402,0.4403643268,3062.37860224,0.014187944,-0.0418117324,1.4592503818,405.697172974
41.6087902454,0.6168202076,0.3077100354,3615.82892088,-0.0075572359,-0.4789104235,0.6680002618,686.288790281
41.6653744401,0.2412151219,-0.1236781747,7642.89731693,-0.4406128074,-0.1768353291,1.1039568686,611.299492075
42.0604839405,0.6117167017,-0.8218928805,8485.35461342,-1.1405208019,-0.5391410246,0.9121828199,296.871419846
41.0259121628,0.2511700516,0.2072888068,3083.51679754,-0.1523943574,-0.361269999,0.4466429787,445.358980792
41.5703254042,0.4130905874,0.1808838414,2832.92115059,-0.2718835391,-0.2555985355,0.7410652574,386.497342458
41.2706963219,0.0880973894,-0.5552394995,5708.80172447,-0.0510987369,-0.2246238899,0.3715104332,380.028680943
41.5453706076,0.1880790979,0.3467857989,3857.77740215,-0.3296295284,-0.5027210942,0.4813745615,294.989903409
41.4838062108,0.648839681,-0.0971670802,3757.82443624,-0.6422581926,-0.1541002672,0.6969056908,652.476181325
41.717135575,0.5938677785,-0.2404962458,5243.61899693,-0.0918522999,-0.1513970847,1.1442470444,633.863008022
41.6423766839,0.5894844656,0.4791064643,2255.48156209,-0.4111371216,-0.5696675461,0.9360379825,346.177308089
41.1015423795,-0.0036868699,0.474179643,1892.86606751,-0.2249288486,-0.3511731467,0.3250697422,367.713700031
41.8243770667,0.6354992405,-0.1439900941,4261.13339619,-0.3721471275,-0.3927249105,0.6930513736,413.176390468
41.2812414506,0.6597061243,0.4368961753,1779.19692676,-0.3147308617,-0.4051581335,1.0542605406,495.589714859
41.4320414526,0.5907130175,0.0529004104,8121.94404773,-0.2454929498,-0.632967207,0.7038672918,573.918846262
41.2757593219,0.5194767005,0.1852870556,4816.34735882,-0.1031621815,-0.6209130969,0.8828830483,436.842799789
41.9139606969,0.3701073935,-0.1235637399,10153.3924481,-0.0695652271,-0.0624544671,0.9236702057,443.056422632
41.322460628,0.3118649669,0.7206385226,1914.7686294,-0.3308649409,-0.5540443013,0.4698599424,270.950670525
41.126919778,0.291397294,0.1722926082,6423.26671161,-0.3209917561,-0.5603937409,0.4494368184,347.120499409
40.7152036398,0.1812932459,0.5906381242,2562.71137128,-0.075634026,-0.1552978212,0.6329520364,347.521408304
42.0741736623,0.7493813509,-0.371800637,7715.91539855,-0.504431126,-0.394850609,1.0900051595,446.307052606
41.354816941,0.6927295248,0.4205342587,3675.34308679,-0.2100671984,-0.4219047906,0.8714213717,347.321431728
42.3473190267,0.6651742529,-0.6557144399,9426.95492792,-0.4534279831,-0.5240010628,1.0628936269,338.043297754
41.588736007,0.5786025157,0.1555029773,7295.92613348,-0.0145860999,-0.302941564,1.0336284719,463.327991998
41.3454710933,0.4828798145,0.1051543437,3652.30127389,-0.152003338,-0.6699438908,1.1150757408,482.230512591
41.5520542888,0.4231878351,0.4816670969,3468.67451764,-0.1501165166,-0.4878675795,0.9752174789,415.101806384
42.1436395203,0.7838565266,-0.1384644939,7688.3322854,-0.0586494404,0.1392162461,1.1869451347,531.674051205
41.6503488539,0.7363214546,0.2866978748,8184.37849426,-0.2987680837,-0.6465746877,0.7191280358,786.884496186
41.3566306263,0.6663587179,-1.0305430783,6339.09062828,-0.4566031725,-0.2753514739,0.9704276001,374.531126632
41.7695429391,0.5909729927,-0.159970842,10647.2363342,-0.4024506945,-0.391376011,0.9560651848,368.098607864
41.2012935251,0.4679103595,0.5557225726,2930.00698765,-0.1785820925,-0.1318272655,1.2649942039,283.354962509
41.3980794311,0.6063538176,6.01881000008575E-005,3233.1460183,-0.1589613941,-0.3439048699,1.1496066599,301.40489425
41.550571387,0.6369182927,-0.0987972552,6203.28221178,-0.1794594591,-0.2369214273,1.0577851739,391.67759443
42.0159593,0.4520223363,0.6617381407,1615.57110231,-0.3546398967,-0.3874870784,0.9345794104,528.058579591
41.3086665791,0.5370546803,0.3818390759,4236.18510155,-0.0786756166,-0.3077843126,1.0909044342,271.535110892
42.132387119,0.6870987078,-1.0446001253,6245.01376748,-0.8181869145,-0.3998683783,1.0751185898,345.083966701
42.2999459212,1.0571872589,-0.2629177176,7440.10843041,-0.3752659793,-0.3853467487,1.0672129787,589.874745279
41.3459781064,0.2667463623,-0.1677838936,6640.00194919,-0.348752117,-0.4341433696,0.5898647041,390.387130743
41.8714965502,0.6413076408,0.1343142997,8924.19246404,-0.3490184257,-0.3922663125,0.9134430747,351.950939064
41.3389126061,0.4676196864,0.2878912105,2178.87408706,-0.2045204813,-0.3704635929,0.9525436272,271.054073334
41.5264685535,0.2679517828,0.0965073144,8069.27653609,-0.3731777818,-0.5819733203,0.4883721342,371.318119023
41.6944319107,0.5625113226,-0.063735855,3420.49902772,-0.1546002504,-0.1314224956,1.0832534866,441.623960653
41.7777340121,0.7071110507,0.2051605789,4189.05165196,-0.2720584082,-0.1635571229,0.9183931818,511.534870181
41.718339787,0.5503911063,-0.5930273215,9222.37761677,-0.8570891646,-0.4996925496,1.0228865179,310.486201395
42.0883147953,0.6225531755,-0.0844271967,4916.88711636,-0.6017120728,-0.4193528668,0.9752088978,352.764283689
42.026743611,1.0268002,-2.221279648,6650.88246181,-0.712056441,-0.4560773883,0.8616587465,477.676553942
41.6996660982,0.198866402,0.1499341624,3849.78230212,-0.2162940672,-0.3617632832,0.5330184131,480.194139457
41.9717756845,0.3858378489,-1.522365554,8897.74456805,-0.1785445441,-0.1762074549,0.8571527757,460.850123788
41.9125187379,0.8232853864,-2.5731538056,10569.5061304,-1.2025176416,-1.2502297109,1.022337363,463.482153127
41.5139697778,0.5687142062,0.6652773847,2364.98634062,-0.4500124197,-0.4045002644,0.7647609118,381.269852371
41.3578966265,0.5434153775,0.1122946512,7581.4820417,-0.1972413407,-0.3287617119,0.6723581941,510.403557293
41.6458611717,0.396297574,0.4493623646,3604.11705624,-0.4166946149,-0.107695793,0.7506143848,544.500982595
42.10418343,0.6391748379,-0.2943732358,6304.13030541,-0.3406831729,-0.1637978899,1.1037130283,352.91986084
40.9983571593,0.2756245678,0.1074068942,5828.75472681,-0.260406644,-0.2281799649,0.6221710687,293.33281546
41.6187227061,0.5477177283,0.3161540462,4076.87353841,-0.3156836043,-0.4117751599,0.6751778056,692.227083781
41.6409595149,0.4739374049,-0.2589157886,7499.64289952,-0.2740876188,-0.5523656336,0.5924262567,496.599958561
42.3681005182,0.6912773748,-0.2802173627,10168.4055081,-0.6142433414,-0.2656481225,0.9331620147,481.274978623
41.6325573644,0.189124575,0.5144938756,3001.01882069,-0.3436393053,-0.1220580899,0.7572996473,430.317603695
41.1680135806,0.6258059119,-0.1031934725,3905.9443746,-0.3079932521,-0.3645481435,0.8779323309,620.10885118
41.5566579391,0.6619699147,-0.1051332905,10395.9276456,-0.3308407531,-0.201901455,1.407675062,313.064410034
41.8109187629,0.6606935834,0.1018437307,5761.94992983,-0.1523990958,-0.1887185713,1.2239897654,343.303834391
41.6235534356,0.7618086427,0.1424162244,6598.34100492,-0.1571937361,-0.1093318573,0.8536799176,442.879542833
41.7353922825,0.3453640583,-0.2592458331,5133.90473308,-0.4017410231,-0.4895852989,0.9276647502,394.25979667
41.4218075754,0.7727938426,0.0421725144,6875.52387806,-0.1809370015,-0.5003668268,0.8186349492,491.27458751
41.5789442223,0.68614312,0.0671851344,2155.69942104,-0.9119983796,-0.9663259374,1.2947409812,249.493800608
41.9200686992,0.6798782168,-0.3145969899,8509.92310889,-0.2241854119,-0.4421250348,0.8062709678,504.540426677
41.6107198932,0.4338831648,-0.2605931109,2865.92065044,-0.3410467661,-0.1997806655,1.2187962691,361.354141975
